Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,SMA_20,SMA_50,EMA_20,EMA_50,RSI,ATR,MACD,MACD_Signal,BB_Upper,BB_Lower,Stochastic,ADX,CCI
2024-02-26 00:00:00-05:00,21.68400001525879,0.0,23.549999237060547,21.31800079345703,22.815000534057617,2979634,0.0,,,21.68400001525879,21.68400001525879,,,0.0,0.0,,,,,
2024-02-27 00:00:00-05:00,22.673999786376953,0.0,22.860000610351562,21.149999618530273,21.899999618530273,3699676,0.0,,,21.77828570774623,21.722823535694797,,,0.07897434071597687,0.015794868143195372,,,,,
2024-02-28 00:00:00-05:00,23.052000045776367,0.0,23.700000762939453,21.75,22.350000381469727,4046879,0.0,,,21.899591835177674,21.774948104717605,,,0.1701026985427987,0.04665643422311604,,,,,
2024-02-29 00:00:00-05:00,22.326000213623047,0.0,23.670000076293945,22.01460075378418,23.26799964904785,3368473,0.0,,,21.940202156934376,21.79655799134135,,,0.18164655127189278,0.07365445763287139,,,,,
2024-03-01 00:00:00-05:00,21.957000732421875,0.0,22.667999267578125,21.812999725341797,22.27199935913086,2217763,0.0,,,21.94180202126652,21.802849863540587,,,0.159184978114574,0.09076056172921192,,,,,
2024-03-04 00:00:00-05:00,20.88599967956543,0.0,22.253999710083008,20.459999084472656,22.158000946044922,3374961,0.0,,,21.841249417294986,21.766894954365092,,,0.05433682423792874,0.08347581423095529,,,,,
2024-03-05 00:00:00-05:00,20.270999908447266,0.0,20.94300079345703,19.799999237060547,20.868000030517578,2460636,0.0,,,21.691701845023776,21.708232403544788,,,-0.07748819913625127,0.05128301155751398,,,,,
2024-03-06 00:00:00-05:00,21.09000015258789,0.0,21.746999740600586,20.523000717163086,20.655000686645508,2765383,0.0,,,21.634396921934645,21.683988001546478,,,-0.11455350339669934,0.01811570856667132,,,,,
2024-03-07 00:00:00-05:00,20.594999313354492,0.0,21.25200080871582,20.309999465942383,21.117000579833984,2275305,0.0,,,21.53540667349844,21.64128256279385,,,-0.1817750650963319,-0.021862446165929323,,,,,
2024-03-08 00:00:00-05:00,20.100000381469727,0.0,21.450000762939453,20.100000381469727,21.030000686645508,2728197,0.0,,,21.39870131235285,21.58084012431055,,,-0.27185711438347937,-0.07186137980943934,,,,,
2024-03-11 00:00:00-04:00,19.863000869750977,0.0,20.993999481201172,19.844999313354492,20.204999923706055,2637346,0.0,,,21.252444127343146,21.513473879033707,,,-0.3582420757070004,-0.12913751898895157,,,,,
2024-03-12 00:00:00-04:00,19.889999389648438,0.0,20.399999618530273,19.30500030517578,20.349000930786133,2764886,0.0,,,21.122687485657934,21.449808212783307,,,-0.41968634210019573,-0.1872472836112004,,,,,
2024-03-13 00:00:00-04:00,19.14900016784668,0.0,20.597999572753906,18.965999603271484,20.024999618530273,2309258,0.0,,,20.934717264914006,21.359580446315203,,,-0.5221547355479927,-0.25422877399855887,,,,,
2024-03-14 00:00:00-04:00,18.0,0.0,19.28700065612793,17.459999084472656,19.23900032043457,3196187,0.0,,,20.655220382541245,21.22783219351853,27.29289260838702,1.486457415989467,-0.6881438921168197,-0.34101179762221107,,,8.653858498000035,,
2024-03-15 00:00:00-04:00,19.31399917602539,0.0,19.422000885009766,18.149999618530273,18.299999237060547,2805183,0.0,,,20.527485029539736,21.15277991832272,37.42838081505289,1.428600447518485,-0.7055298338810658,-0.41391540487398204,,,29.71153193677141,,
2024-03-18 00:00:00-04:00,18.093000411987305,0.0,19.678499221801758,18.006000518798828,19.5,2518445,0.0,,,20.2956293516776,21.0327885651331,26.28144672565749,1.4259217126028878,-0.8085126830055955,-0.4928348605003048,,,10.144249314852434,,
2024-03-19 00:00:00-04:00,18.572999954223633,0.0,19.094999313354492,18.0,18.0,2011390,0.0,,,20.131569409062937,20.93632626666606,27.051939949856575,1.3648501804896764,-0.8416928698848132,-0.5626064623772065,,,17.922716457160373,,
2024-03-20 00:00:00-04:00,18.88800048828125,0.0,19.121999740600586,18.312000274658203,18.584999084472656,1910984,0.0,,,20.013134273750396,20.85599976555293,31.611032919122096,1.304464476449149,-0.8329685535276425,-0.6166788806072937,,,27.419380829535484,,
2024-03-21 00:00:00-04:00,19.5,0.0,20.238000869750977,18.854999542236328,18.909000396728516,2464546,0.0,,,19.964264342917026,20.802823304158697,37.19110722919456,1.3421788896833147,-0.7678202699365961,-0.6469071584731542,,,42.553205033585485,,
2024-03-22 00:00:00-04:00,19.868999481201172,0.0,20.040000915527344,18.75,19.799999237060547,2112155,0.0,20.288700008392333,,19.95519149894409,20.76620276208193,44.27944166940427,1.3061789103916712,-0.6785922228114742,-0.6532441713408182,23.25116407795586,17.326235938828805,56.19314271121091,,-38.4342720934026
2024-03-25 00:00:00-04:00,22.308000564575195,0.0,22.992000579833984,19.799999237060547,19.80900001525879,5525754,0.0,20.319900035858154,,20.179268552813717,20.826665421003238,59.50714788679108,1.4525360379900252,-0.4063867749905974,-0.6038726920707741,23.35645494905804,17.283345122658268,87.63557790372374,,61.979634124576464
2024-03-26 00:00:00-04:00,24.41699981689453,0.0,25.049999237060547,21.225000381469727,22.5,4050270,0.0,20.407050037384032,,20.5828620065357,20.967462848293092,63.85904015015988,1.6203216825212752,-0.02024995357850301,-0.4871481443723199,23.806452486243437,17.007647588524627,91.66008685849383,,134.63763000942924
2024-03-27 00:00:00-04:00,27.273000717163086,0.0,28.31999969482422,23.132999420166016,24.600000381469727,6369632,0.0,20.618100070953368,,21.220018074214497,21.21473884315074,73.24562766320491,1.9235358919416154,0.5103387954532899,-0.28765075640719795,25.070074834467697,16.16612530743904,90.35912597773566,,191.73509538855805
2024-03-28 00:00:00-04:00,31.200000762939453,0.0,32.400001525878906,27.368999481201172,28.73699951171875,5461181,0.0,21.06180009841919,,22.170492615997826,21.606317741965984,81.18679213271017,2.193321636744908,1.2334913654922275,0.016577667972687126,27.538766277789563,14.584833919048819,91.96786769181745,,214.3153466655236
2024-04-01 00:00:00-04:00,30.899999618530273,0.0,34.5,28.986000061035156,34.20000076293945,4163233,0.0,21.50895004272461,,23.001874235286632,21.970775854772427,80.90038745060747,2.5051073346819197,1.7620752949944567,0.3656771933770411,29.339492215120156,13.678407870329064,78.87323833304902,,178.9146864677876
2024-04-02 00:00:00-04:00,29.20800018310547,0.0,30.299999237060547,25.844999313354492,28.64699935913086,6305007,0.0,21.925050067901612,,23.592933849364616,22.254588573530587,73.86294208064362,2.78796454838344,2.0211530592145124,0.6967723665445353,30.468217570957112,13.381882564846112,68.94366471499244,,109.40660204117512
2024-04-03 00:00:00-04:00,26.753999710083008,0.0,28.5,26.399999618530273,27.899999618530273,4304791,0.0,22.249200057983398,,23.893987740861608,22.431036069081664,67.90507067168275,2.871964590890067,2.0053404087274167,0.9584859749811117,31.01712648361754,13.481273632349254,54.54225426209565,,80.27483050324557
2024-04-04 00:00:00-04:00,28.5,0.0,30.899999618530273,27.381000518798828,28.32900047302246,6095057,0.0,22.619700050354005,,24.332655575065264,22.669034654607874,74.0450677294846,3.037607329232352,2.109380772256806,1.1886649344362505,31.798014150596206,13.441385950111805,63.63636363636363,149.3192509856842,95.45275184455944
2024-04-05 00:00:00-04:00,30.600000381469727,0.0,31.200000762939453,28.799999237060547,29.100000381469727,3812388,0.0,23.119950103759766,,24.929545556627595,22.98005291840638,74.94695134110972,3.1288930347987582,2.334376748218933,1.417807297192787,32.904230344233554,13.335669863285975,76.3636386755741,127.15818937619326,100.85050215382549
2024-04-08 00:00:00-04:00,30.299999237060547,0.0,32.400001525878906,30.0,31.799999237060547,1585552,0.0,23.629950046539307,,25.44101733571645,23.267109636784973,78.12801745207479,3.1808575221470425,2.4601213475159476,1.6262701072574193,33.80689690090061,13.453003192178,74.54544992157908,111.2765401438969,97.79723865115818
2024-04-09 00:00:00-04:00,30.0,0.0,30.600000381469727,29.04599952697754,30.299999237060547,1476338,0.0,24.136800003051757,,25.87520616088631,23.531144552989485,76.55095148045741,3.213643346514021,2.506672061985803,1.8023504982030962,34.53121517663713,13.742384829466385,72.20163036600876,79.65415707835054,75.92300544780812
2024-04-10 00:00:00-04:00,29.357999801635742,0.0,30.299999237060547,28.54800033569336,29.016000747680664,4345999,0.0,24.610200023651124,,26.206900793338637,23.75964868038738,73.96319252371111,3.2809290204729353,2.4633636650543735,1.9345531315733517,35.05254123724932,14.167858810052925,67.35237969292535,49.52640450426127,63.07690416617229
2024-04-11 00:00:00-04:00,21.510000228881836,0.0,28.179000854492188,21.360000610351562,27.75,9805284,0.0,24.72825002670288,,25.759576930057037,23.671427172485203,53.45574590199146,3.7534288678850447,1.7753088164689892,1.9027042685524793,34.96193688035896,14.494563173046798,17.52381097702753,39.3560062749009,-13.534131769732246
2024-04-12 00:00:00-04:00,21.009000778198242,0.0,23.670000076293945,21.0,22.527000427246094,4479210,0.0,24.878700065612794,,25.307141106070485,23.567018294277872,51.951121371906765,3.8520002365112305,1.1760372972496214,1.7573708742919079,34.778943642683416,14.978456488542172,8.224499852991435,29.79234256847832,-41.04604837942933
2024-04-15 00:00:00-04:00,19.607999801635742,0.0,21.540000915527344,19.260000228881836,21.25200080871582,4039867,0.0,24.89340009689331,,24.76436574374337,23.411762667115436,45.208687316972124,3.7868573325020924,0.5813596781098092,1.5221686350554882,34.75966875828414,15.027131435502477,2.2834617977712304,33.967607047591684,-66.84941614246642
2024-04-16 00:00:00-04:00,19.952999114990234,0.0,21.233999252319336,19.155000686645508,19.358999252319336,2765849,0.0,24.986400032043456,,24.306140350528786,23.276124880757585,41.549295266089985,3.6621430260794505,0.1363402957680364,1.2450029671979979,34.6149717509903,15.357828313096613,5.200380997412245,40.87021019643079,-69.58763010359937
2024-04-17 00:00:00-04:00,19.302000045776367,0.0,20.636999130249023,19.200000762939453,20.381999969482422,2050443,0.0,25.022850036621094,,23.829555559599985,23.120276848013223,33.53575323209975,3.3942857469831194,-0.26580689871927987,0.9428409940145424,34.55422480891153,15.491475264330662,0.9579626308808521,53.85185045656003,-77.35866856593235
2024-04-18 00:00:00-04:00,19.799999237060547,0.0,20.549999237060547,19.200000762939453,19.5,1503572,0.0,25.06844997406006,,23.445788290786705,22.990069882877826,22.567134486346916,3.124499865940639,-0.5381239173323209,0.6466480117451697,34.484270405592746,15.652629542527373,4.203314299621426,81.65303921574193,-77.35530603337938
2024-04-19 00:00:00-04:00,19.316999435424805,0.0,20.39699935913086,19.202999114990234,19.535999298095703,1763182,0.0,25.0592999458313,,23.052570304561762,22.846027904546336,22.370113561913087,2.8159284591674805,-0.7838751392555636,0.3605433815450231,34.498231945174304,15.620367946488294,1.223093533519724,137.8696287346093,-80.64412177970534
2024-04-22 00:00:00-04:00,18.915000915527344,0.0,19.5,18.33300018310547,19.40999984741211,2198946,0.0,25.011600017547607,,22.658516077034676,22.69186998340834,23.83711933016771,2.5382141385759627,-0.999550478369521,0.08852460956211426,34.56985919748464,15.453340837610574,4.13734752873158,173.26861287720752,-89.9174627060681
2024-04-23 00:00:00-04:00,19.05900001525879,0.0,19.775999069213867,18.716999053955078,19.02899932861328,1575478,0.0,24.849149990081788,,22.31570502353221,22.5494044944613,27.838254252121644,2.413285527910505,-1.145648887344958,-0.1583100898193002,34.706636695207344,14.991663284956234,5.16101345597926,195.50468450398253,-81.86766741279465
2024-04-24 00:00:00-04:00,18.600000381469727,0.0,19.73699951171875,18.600000381469727,19.604999542236328,2693968,0.0,24.558300018310547,,21.96182839095483,22.394525901794964,19.204919949835073,2.198356900896345,-1.2836729804075233,-0.38338266793694487,34.80505511556987,14.31154492105122,1.898060516653198,244.23023179187905,-78.52655314450529
2024-04-25 00:00:00-04:00,18.0,0.0,18.5939998626709,18.0,18.58799934387207,1828372,0.0,24.094649982452392,,21.584511401340087,22.222191552704967,6.772319905415159,2.0483568736485074,-1.4250460412386516,-0.5917153425972863,34.65847330090001,13.530826664004774,0.0,373.50457588464,-80.43561500251893
2024-04-26 00:00:00-04:00,19.302000045776367,0.0,19.551000595092773,17.43600082397461,18.225000381469727,2455716,0.0,23.49974994659424,,21.367129367476878,22.107674238707766,14.695675780986434,2.027999605451311,-1.41570531839497,-0.7565133377568231,33.713039404731,13.286460488457477,14.175017354352034,696.3541684262618,-66.24485721700869
2024-04-29 00:00:00-04:00,19.593000411987305,0.0,20.549999237060547,18.996000289916992,19.5,2993203,0.0,22.93439998626709,,21.1981647050493,22.009059578836375,16.573512829425738,2.0279994692121233,-1.3690399898778836,-0.8790186681810351,32.663197959899584,13.205602012634593,16.76772274644003,737.701490515171,-48.47341477501751
2024-04-30 00:00:00-04:00,18.618000030517578,0.0,19.200000762939453,18.329999923706055,19.184999465942383,2626460,0.0,22.404899978637694,,20.95243473604628,21.876076851451323,16.22640690090914,1.9930710111345564,-1.3946550479389686,-0.9821459441326219,31.844469734025726,12.965330223249662,11.002505847391514,794.003570046559,-56.40501290911966
2024-05-01 00:00:00-04:00,18.1200008392334,0.0,19.031999588012695,18.030000686645508,18.452999114990234,2412251,0.0,21.973200035095214,,20.682679126826002,21.728779752932972,30.175431551801836,1.493356704711914,-1.4385567520158915,-1.0734281057092758,31.364903113408445,12.581496956781981,10.972090107394694,726.0308755001873,-55.0943729818627
2024-05-02 00:00:00-04:00,18.375,0.0,18.867000579833984,18.027000427246094,18.600000381469727,1936801,0.0,21.466950035095216,,20.462900162366385,21.59725897830815,34.14015942816259,1.362642424447196,-1.4362170514792112,-1.145985894863263,30.460416158534294,12.473483911656139,22.880096371297192,759.6046108941637,-49.33347795041931
2024-05-03 00:00:00-04:00,19.725000381469727,0.0,20.06399917602539,18.49799919128418,18.849000930786133,3562129,0.0,20.923200035095213,,20.39262399275718,21.52383707254978,50.70883713362727,1.3204280308314733,-1.3103244687593936,-1.1788536096424893,28.84253088209597,13.003869188094454,60.26857569008334,763.8058108542307,-29.243298745127518
2024-05-06 00:00:00-04:00,19.121999740600586,0.0,20.393999099731445,18.899999618530273,20.100000381469727,2970280,0.0,20.364300060272218,21.890400047302247,20.271612159218456,21.429647373257655,45.11808378488432,1.2786423819405692,-1.2448608215267676,-1.192055052019345,26.965298878553096,13.76330124199134,52.67103432454737,763.6699027314392,-23.08052922107878
2024-05-07 00:00:00-04:00,18.086999893188477,0.0,18.56399917602539,17.190000534057617,18.149999618530273,5279315,0.0,19.76865005493164,21.81846004486084,20.06355384816798,21.298563158352984,43.170316969512434,1.3139995847429549,-1.261949281505288,-1.2060338979165335,24.629146776142377,14.908153333720904,26.696419803054823,762.2694720902547,-54.07743604632754
2024-05-08 00:00:00-04:00,17.37299919128418,0.0,17.850000381469727,17.100000381469727,17.702999114990234,2854625,0.0,19.169400024414063,21.712440032958984,19.80731054751238,21.144619473369893,36.6809321830762,1.2880710874285017,-1.3179138086317614,-1.228409880059579,21.159773557442268,17.17902649138586,7.913011604976357,748.6367656119872,-95.35590784624408
2024-05-09 00:00:00-04:00,17.280000686645508,0.0,17.79599952697754,17.190000534057617,17.549999237060547,2572282,0.0,18.957900047302246,21.59700004577637,19.566614370286963,20.993065795459135,38.32129639390471,1.2460709980555944,-1.3541603837176197,-1.2535599807911872,20.79404664382849,17.121753450776,5.2174018807016616,706.4390666563795,-108.18330507324056
2024-05-10 00:00:00-04:00,16.110000610351562,0.0,17.409000396728516,15.899999618530273,17.399999618530273,3786470,0.0,18.712950038909913,21.47268005371094,19.237413059816927,20.801573043101975,35.2197240263656,1.2704996381487166,-1.460460009785912,-1.2949399865901323,20.69804289905603,16.727857178763795,4.516150732237353,681.1457642717878,-160.11920909505767
2024-05-13 00:00:00-04:00,16.496999740600586,0.0,17.312999725341797,16.200000762939453,16.200000762939453,3540903,0.0,18.557400035858155,21.363480033874513,18.976421315129656,20.63276624692545,36.837234461632534,1.280785288129534,-1.4962280481980592,-1.3351975989117177,20.72623311909601,16.3885669526203,12.838713355830478,669.5729075685964,-126.94323735673701
2024-05-14 00:00:00-04:00,16.80900001525879,0.0,18.87299919128418,16.643999099731445,17.68199920654297,4289049,0.0,18.40020008087158,21.281940040588378,18.77000023895148,20.482814629997346,40.65727419258551,1.3692853110177177,-1.4823114974291656,-1.3646203786152074,20.5986777744922,16.201722387250964,19.548397232252324,628.3226939304552,-71.11602290758667
2024-05-15 00:00:00-04:00,16.770000457763672,0.0,17.145000457763672,16.41900062561035,17.100000381469727,1720285,0.0,18.273600101470947,21.211920051574708,18.579524069314544,20.33721407422348,43.18484164818288,1.3782852717808314,-1.4576268540066621,-1.3832216736934984,20.54386330639232,16.003336896549573,18.709697002262978,507.9119476631599,-101.42975046150742
2024-05-16 00:00:00-04:00,16.488000869750977,0.0,17.391000747680664,16.437000274658203,16.986000061035156,1774669,0.0,18.108000183105467,21.119880065917968,18.380331383641824,20.186264536793185,32.4212896768659,1.2953567504882812,-1.4441715950526444,-1.3954116579653275,20.39259181903848,15.823408547172455,12.645189235661762,196.58836086675691,-92.07815630122425
2024-05-17 00:00:00-04:00,16.047000885009766,0.0,16.836000442504883,16.031999588012695,16.66200065612793,1935096,0.0,17.944500255584718,21.028920097351076,18.158109431391154,20.023940472017365,28.256066664124788,1.2417854581560408,-1.4523514155090247,-1.4067996094740671,20.33057165204544,15.558428859123996,3.2710565965664324,180.20207142708938,-107.89884111934427
2024-05-20 00:00:00-04:00,15.8100004196167,0.0,16.5,15.300000190734863,16.023000717163086,2707619,0.0,17.789250230789186,20.943120098114015,17.934480001698347,19.85868792094283,31.067957419507664,1.2372854096548898,-1.4611151134989768,-1.417662710279049,20.309714514778246,15.268785946800127,10.011785200446695,139.28700563416578,-116.10316176873805
2024-05-21 00:00:00-04:00,16.136999130249023,0.0,17.393999099731445,16.079999923706055,17.142000198364258,5094762,0.0,17.643150186538698,20.868600063323974,17.763291347274603,19.712739340915622,36.31468237827648,1.2788568224225725,-1.425245006933551,-1.4191791696099496,20.192299919213536,15.094000453863858,16.43107810714142,214.9718451854711,-70.87233527089309
2024-05-22 00:00:00-04:00,15.927000045776367,0.0,16.604999542236328,15.854999542236328,16.274999618530273,2618929,0.0,17.509500169754027,20.789340076446532,17.588406461417627,19.564278976400356,32.999993112349244,1.272428240094866,-1.3976516024663397,-1.4148736561812276,20.126796612487905,14.892203727020151,12.30859814151414,189.6853488881004,-84.45257437319697
2024-05-23 00:00:00-04:00,15.857999801635742,0.0,16.07699966430664,15.390000343322754,15.968999862670898,2267208,0.0,17.402400159835814,20.723520069122316,17.423605827152684,19.418934695037038,17.333986625028714,1.2008568218776159,-1.3656094776731464,-1.4050208204796115,20.108965212225595,14.695835107446033,10.954058311936189,202.53973690972666,-92.62051280899874
2024-05-24 00:00:00-04:00,15.803999900817871,0.0,16.20599937438965,15.633000373840332,15.899999618530273,1383536,0.0,17.22750015258789,20.679600067138672,17.269357643692224,19.27717254624413,19.106124138651197,1.135071073259626,-1.3292504320722323,-1.3898667427981357,19.868500829326713,14.586499475849068,14.10578928249133,221.35569904557428,-78.40639512020769
2024-05-28 00:00:00-04:00,15.432000160217285,0.0,16.229999542236328,15.354000091552734,16.21500015258789,2696208,0.0,17.01945013999939,20.60196008682251,17.09437121669461,19.126381472282294,21.79730179026319,1.0596425192696708,-1.3152910402439595,-1.3749516022873005,19.528097681674026,14.51080259832475,3.694374654516502,226.29864999493745,-83.42599372878587
2024-05-29 00:00:00-04:00,14.855999946594238,0.0,15.479999542236328,14.762999534606934,15.300000190734863,2427285,0.0,16.831350135803223,20.537220077514647,16.881193000494576,18.958915530098448,22.45566057092357,1.0403568404061454,-1.3353138581006405,-1.3670240534499685,19.398788222996497,14.263912048609951,2.262783935668049,227.75431793735896,-105.68921898424217
2024-05-30 00:00:00-04:00,15.569999694824219,0.0,15.680999755859375,14.868000030517578,15.0,2081803,0.0,16.703850078582764,20.47716007232666,16.75631744757359,18.826016869891617,33.52599159222551,1.055999755859375,-1.2788267541910834,-1.3493845935981914,19.2550527292491,14.152647427916426,19.63504203476526,228.22245694635086,-78.93322076476495
2024-05-31 00:00:00-04:00,15.357000350952148,0.0,15.894000053405762,15.12600040435791,15.699000358581543,1835629,0.0,16.55295009613037,20.40654006958008,16.623049152657263,18.689977006403797,41.10558736976239,1.0030711037772042,-1.2369883525857421,-1.3269053453957016,19.044276613112043,14.061623579148698,14.452575814214018,229.4580551141491,-67.54445855761443
2024-06-03 00:00:00-04:00,15.899999618530273,0.0,15.899999618530273,15.246000289916992,15.366000175476074,1899321,0.0,16.3617000579834,20.334540061950683,16.554187292264217,18.580566128447973,43.19889896040934,0.9638568333217076,-1.1467960638563994,-1.2908834890878413,18.36773158888837,14.355668527078427,27.664237929463827,229.09062535928643,-52.202767595302575
2024-06-04 00:00:00-04:00,15.098999977111816,0.0,15.788999557495117,15.0,15.755999565124512,1561711,0.0,16.16055006980896,20.239140071868896,16.415598024154466,18.444034122513223,32.47230813054051,0.8584282738821847,-1.126961096060736,-1.2580990104824203,17.768471427581062,14.552628712036858,12.770828507870986,254.87082194870848,-81.14160046818932
2024-06-05 00:00:00-04:00,16.05299949645996,0.0,16.07699966430664,15.029999732971191,15.300000190734863,1775262,0.0,16.058850049972534,20.114040050506592,16.381064831040703,18.35026805874643,43.81148347918048,0.8813568523951939,-1.0224754918732746,-1.2109743067605914,17.386626427295287,14.731073672649782,49.03079342743936,256.21495834040616,-42.36405924666344
2024-06-06 00:00:00-04:00,15.333000183105469,0.0,15.65999984741211,15.173999786376953,15.309000015258789,1532329,0.0,15.9568500995636,19.93236005783081,16.281249150284967,18.231943828329136,40.731812065252136,0.8759996550423759,-0.9863972515737913,-1.1660588957232314,17.167851710218347,14.745848488908853,21.664794477894944,259.06086293121814,-66.97251498347258
2024-06-07 00:00:00-04:00,14.876999855041504,0.0,15.234000205993652,14.852999687194824,15.09000015258789,1806504,0.0,15.836700057983398,19.684440040588377,16.14751112216654,18.10037739800413,40.633990803128405,0.8528567722865513,-0.9832659242152104,-1.1295003014216272,16.969244627056863,14.704155488909931,4.332966145099886,247.20227554325342,-98.82829629015772
2024-06-10 00:00:00-04:00,14.852999687194824,0.0,15.446999549865723,14.699999809265137,14.991000175476074,1785282,0.0,15.773850011825562,19.357500019073488,16.024224318835902,17.9730292524822,42.06861022684916,0.8204996245247977,-0.9715218386859696,-1.0979046088744957,16.979677298574856,14.568022725076267,5.679284269715027,242.17288271598127,-87.23040405966533
2024-06-11 00:00:00-04:00,14.706000328063965,0.0,15.045000076293945,14.70300006866455,14.934000015258789,1721067,0.0,15.68430004119873,19.03362003326416,15.898679176857621,17.844910471132465,37.77550135556109,0.7317854336329869,-0.9629756027326319,-1.070918807646123,16.92938011370944,14.439219968688022,0.31498790760821954,278.01228061081594,-94.07315826613048
2024-06-12 00:00:00-04:00,15.123000144958496,0.0,15.402000427246094,14.772000312805176,14.772000312805176,2678303,0.0,15.600000047683716,18.75192003250122,15.82480498334342,17.73816888971388,43.36633373552393,0.7279282978602818,-0.9120408102222459,-1.0391432081613476,16.74905399280658,14.450946102560852,27.64708558947991,280.86630220154234,-65.44626569634823
2024-06-13 00:00:00-04:00,14.786999702453613,0.0,15.300000190734863,14.732999801635742,15.300000190734863,1560782,0.0,15.500850009918214,18.512580032348634,15.725966385163439,17.622436764723282,41.5362680551199,0.7193569455827985,-0.8885444603900297,-1.009023458607084,16.563814841122394,14.437885178714033,5.686268521075271,269.09130326328045,-78.08143695132605
2024-06-14 00:00:00-04:00,15.206999778747559,0.0,15.300000190734863,14.699999809265137,14.798999786376953,1414755,0.0,15.436799955368041,18.246720027923583,15.676540994076213,17.527713745665412,45.540113614537006,0.7212856156485421,-0.8265054969095456,-0.9725198662675765,16.398906257878952,14.474693652857129,33.1372586907483,256.6586764250607,-59.18234153031755
2024-06-17 00:00:00-04:00,14.732999801635742,0.0,15.123000144958496,14.444999694824219,15.119999885559082,1790581,0.0,15.37109990119934,17.929380016326903,15.5866799281295,17.41811712040935,44.8565073948035,0.7131428037370954,-0.8062925693151275,-0.9392744068770867,16.337208764175575,14.404991038223105,17.64706569834439,258.9566262639729,-92.28105936006295
2024-06-18 00:00:00-04:00,14.427000045776367,0.0,14.850000381469727,14.204999923706055,14.729999542236328,1840230,0.0,15.301949882507325,17.61192003250122,15.47623422504825,17.30081841160021,46.71264280457851,0.7079999787466866,-0.8056779476579692,-0.9125551150332633,16.331670995703192,14.272228769311457,11.858982523100623,256.3413760866769,-113.5726468825232
2024-06-20 00:00:00-04:00,9.887999534606934,0.0,12.779999732971191,9.630000114440918,12.675000190734863,8994304,0.0,14.98949990272522,17.20968002319336,14.944021397387173,17.01011963211028,22.550717287650073,0.9917142731802804,-1.158100402263079,-0.9616641724792264,17.5727494999788,12.406250305471637,4.001852616406484,260.3232440186786,-261.3585594328027
2024-06-21 00:00:00-04:00,10.715999603271484,0.0,11.760000228881836,9.932999610900879,10.467000007629395,6445365,0.0,14.728949880599975,16.836840019226074,14.54135265509044,16.76329139568523,28.83720250618518,1.0705714906964983,-1.3549658480885647,-1.040324507601094,17.898667443935103,11.559232317264847,16.84503745394531,278.87317109457786,-187.21353502396386
2024-06-24 00:00:00-04:00,10.388999938964844,0.0,11.1899995803833,10.199999809265137,10.692000389099121,3992730,0.0,14.45549988746643,16.614420013427733,14.145890491649908,16.513319181696193,24.365055466429226,1.09457152230399,-1.519849394556486,-1.1362294849921726,18.120086705435646,10.790913069497215,11.772915736278192,307.25755751355643,-156.26362489797506
2024-06-25 00:00:00-04:00,,,,,,0,0.03333333333333333,,,14.145890491649908,16.513319181696193,26.326897309263444,,-1.519849394556486,-1.2129534669050352,,,,,
