Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,SMA_50,EMA_20,EMA_50,RSI,ATR,MACD,MACD_Signal,BB_Upper,BB_Lower,Stochastic,ADX,CCI
2024-03-04 00:00:00-05:00,6.48681380296407,6.525598900489773,6.0795698165893555,6.0795698165893555,12723600,0.0,0.0,0.0,,,6.0795698165893555,6.0795698165893555,,,0.0,0.0,,,,,
2024-03-05 00:00:00-05:00,5.934125448302926,6.108658848894374,5.875947802224054,6.089266300201416,18545900,0.0,0.0,0.0,,,6.080493291219075,6.0799500708486525,,,0.0007735086642099986,0.00015470173284199974,,,,,
2024-03-06 00:00:00-05:00,5.9341252933927535,5.972910389766184,5.711110758068116,5.817770004272461,13320400,0.0,0.0,0.0,,,6.055472025795588,6.069668499610371,,,-0.020287105119294324,-0.003933659637585265,,,,,
2024-03-07 00:00:00-05:00,5.691718734548201,5.798377990584474,5.62384504081546,5.643237590789795,8587700,0.0,0.0,0.0,,,6.016211603414083,6.0529457188723095,,,-0.05047920753382673,-0.013242769216833558,,,,,
2024-03-08 00:00:00-05:00,5.56566634473075,5.740199738547062,5.526881248850417,5.6820220947265625,10533800,0.0,0.0,0.0,,,5.984384031158129,6.038399694396006,,,-0.07046480646155207,-0.02468717666577726,,,,,
2024-03-11 00:00:00-04:00,5.720807278390282,5.79837747134123,5.391133495993931,5.488096237182617,9230500,0.0,0.0,0.0,,,5.937118526969985,6.016819166662147,,,-0.10078989048009657,-0.039907719428641124,,,,,
2024-03-12 00:00:00-04:00,5.701414780954857,5.82746657680074,5.6141480819300424,5.633540630340576,12625700,0.0,0.0,0.0,,,5.908206346338613,6.001788635826007,,,-0.11179785496658123,-0.05428574653622915,,,,,
2024-03-13 00:00:00-04:00,5.565666766694487,5.614148371397966,5.303867118476363,5.3814377784729,11089200,0.0,0.0,0.0,,,5.858037911303783,5.977461151223925,,,-0.13925904774781195,-0.0712804067785457,,,,,
2024-03-14 00:00:00-04:00,5.497793160727646,5.604452415326794,5.439615511588526,5.507489204406738,8460400,0.0,0.0,0.0,,,5.824652320170731,5.959030878799721,,,-0.1491318451771555,-0.08685069445826767,,,,,
2024-03-15 00:00:00-04:00,5.5753631136308925,5.633540760203592,5.4202227227703625,5.4299187660217285,9121400,0.0,0.0,0.0,,,5.787058648347017,5.938281384180977,,,-0.16135538986986564,-0.10175163354058726,,,,,
2024-03-18 00:00:00-04:00,5.4202228818455165,5.555970727832469,5.391133826528031,5.536578178405762,7403900,0.0,0.0,0.0,,,5.763203365495468,5.922528317287831,,,-0.160584990109931,-0.11351830485445602,,,,,
2024-03-19 00:00:00-04:00,5.61539059391906,5.822273449777469,5.61539059391906,5.802570343017578,9484800,0.09,0.0,0.0,,,5.766952601449955,5.917824083002723,,,-0.13693262400294337,-0.1182011686841535,,,,,
2024-03-20 00:00:00-04:00,5.85182821783708,5.871531324169497,5.1523672383976225,5.260734558105469,12684100,0.0,0.0,0.0,,,5.71874135922667,5.892055866340086,,,-0.16006444964996813,-0.12657382487731642,,,,,
2024-03-21 00:00:00-04:00,5.103109299906792,5.408507686662381,5.073554874927378,5.398656368255615,11059100,0.0,0.0,0.0,,,5.6882570743722844,5.8727068664152045,35.46307801657274,0.320100621225533,-0.16536126893808145,-0.13433131368946943,,,22.389231153120246,,
2024-03-22 00:00:00-04:00,5.487320453284558,5.5858359838241425,5.38880445298587,5.556281089782715,14685000,0.0,0.0,0.0,,,5.675687932982801,5.860298012429617,39.53271213451347,0.3023150817210941,-0.1550526878147771,-0.13847558851453098,,,46.63552908654261,,
2024-03-25 00:00:00-04:00,5.447914261013162,5.457765579223633,5.260734517423147,5.457765579223633,15057900,0.0,0.0,0.0,,,5.654933423100975,5.844512426813696,37.8016019117274,0.30680333355604045,-0.1530679691124588,-0.14139406463411655,,,42.7206702974538,,
2024-03-26 00:00:00-04:00,5.2311797615785,5.467617511749268,5.2213284431075735,5.467617511749268,11144600,0.0,0.0,0.0,,,5.637093812496051,5.829732234066072,42.47570691608734,0.29738429973521147,-0.1489827166044675,-0.14291179502818674,,,49.382740204444886,,
2024-03-27 00:00:00-04:00,5.378953233414879,5.418359446353081,5.0637030601501465,5.0637030601501465,8753400,0.0,0.0,0.0,,,5.582485169415489,5.7996918743046635,38.664118506248215,0.31238354888822,-0.17630530731290062,-0.1495904974851295,,,0.0,,
2024-03-28 00:00:00-04:00,4.9947425197127195,5.034148733418771,4.797710981423344,4.8371171951293945,16137400,0.0,0.0,0.0,,,5.5114977432930035,5.76194384767034,34.60448359549562,0.31614594810465985,-0.213777943883124,-0.16242798676472842,,,3.669721287387286,,
2024-04-01 00:00:00-04:00,4.6302340854791515,4.827265613010473,4.610530979701929,4.718898296356201,13553500,0.0,0.0,0.0,5.492613530158996,,5.436012081679975,5.721040100559981,35.586311112477205,0.3032418223961003,-0.2501311987176775,-0.17996862915531825,6.185428464907967,4.799798595410025,8.593757894652121,,-153.36835087998878
2024-04-02 00:00:00-04:00,4.679492013593038,4.738601330025228,4.551421593110415,4.580976486206055,11435800,0.0,0.0,0.0,5.417683863639832,,5.354580120206268,5.676331723526494,30.22066356955237,0.29237106506014954,-0.28676490518159703,-0.20132788436057403,6.165204657906061,4.6701630693736025,2.2388209404326083,,-151.7719917017782
2024-04-03 00:00:00-04:00,4.610530956241079,4.620382743959107,4.255875054055753,4.28542947769165,10940100,0.0,0.0,0.0,5.327492022514344,,5.252756249490591,5.621786537415324,29.73515739863329,0.2948592206343739,-0.33577495046722294,-0.22821729758190382,6.163840667534156,4.491143377494531,1.8292519382118608,,-161.83778579151823
2024-04-04 00:00:00-04:00,4.314984495790817,4.423351345266394,4.246023389048908,4.393796920776367,11228500,0.0,0.0,0.0,5.256293368339539,,5.170950599136855,5.5736300818608555,29.272641237502796,0.291595886303202,-0.36170194261909216,-0.2549142265893415,6.156884354725977,4.3557023819531,9.090914201935083,,-140.5502288629254
2024-04-05 00:00:00-04:00,4.383945137652654,4.423351350189286,4.058843649345892,4.127804756164551,13679500,0.0,0.0,0.0,5.180521726608276,,5.071603375996636,5.5169310494806085,27.35413707113956,0.3023951479753566,-0.39911190182256373,-0.283753761635986,6.1921892895765565,4.168854163639996,3.804356799930763,,-136.86553981308052
2024-04-08 00:00:00-04:00,4.058843370780754,4.216468679868302,3.9701796335380264,4.1081013679504395,6717000,0.0,0.0,0.0,5.10182569026947,,4.979841279992237,5.461682826675504,24.381628040421802,0.308213158334345,-0.42544519539424375,-0.31209204838763754,6.191123866938872,4.012527513600068,7.253878127439274,,-128.48378809622824
2024-04-09 00:00:00-04:00,3.989882996275242,4.029289208653739,3.851961018070949,3.9603281021118164,7027600,0.0,0.0,0.0,5.02543728351593,,4.882744786860768,5.402806170810261,15.49816196760733,0.3061020925134724,-0.4530164956623821,-0.3402769378425865,6.21072587761513,3.84014868941673,5.365848552715825,,-125.52394418531763
2024-04-10 00:00:00-04:00,4.186913928037512,4.265726350344999,3.989882872268796,4.117952823638916,10737400,0.0,0.0,0.0,4.949657893180847,,4.809907457030116,5.352419765038836,24.999994784248344,0.2765473898321373,-0.45688130873454647,-0.3635978120209785,6.164669787269536,3.734645999092158,15.340887366259453,,-94.04057598803524
2024-04-11 00:00:00-04:00,3.9898830066742357,4.157359174839796,3.9110703468322754,3.9110703468322754,8471700,0.0,0.0,0.0,4.876139521598816,,4.72430392272556,5.2958962584425,18.410043027311374,0.27021424813731704,-0.4712061170265489,-0.3851194730220926,6.157285163599035,3.594993879598597,3.4090883096434483,316.8155542712489,-96.40361975423623
2024-04-12 00:00:00-04:00,3.7534453667889665,4.137656184083821,3.5958205124647433,4.068695545196533,15476400,0.0,0.0,0.0,4.804199838638306,,4.661865029627557,5.247770740275992,18.410059550872404,0.2948431153359459,-0.46448529724875787,-0.40099263786742567,6.097599620887782,3.51080005638883,25.263157965983577,341.4737502121482,-91.80804870863545
2024-04-15 00:00:00-04:00,3.999734414096735,4.305132802515057,3.980031307416815,4.167211055755615,19829500,0.0,0.0,0.0,4.741064453125,,4.614755127354039,5.2053958506869575,22.594153868275214,0.2969541812458512,-0.44606763079992007,-0.4100076364539246,6.029123231596529,3.4530056746534714,30.526309397294696,350.2387222073734,-62.56003809706984
2024-04-16 00:00:00-04:00,4.285429565124807,4.472609307754419,4.255875140885928,4.324835777282715,12991500,0.0,0.0,0.0,4.680477333068848,,4.587143760680579,5.170864083102478,27.165345102813674,0.3011762657713591,-0.4139803914854223,-0.4108021874602241,5.924214610364289,3.4367400557734067,39.999983060040144,355.2603220269449,-36.52497034664553
2024-04-17 00:00:00-04:00,4.18691382202547,4.2952811348339655,4.029288981401534,4.177062034606934,13945400,0.0,0.0,0.0,4.599201917648315,,4.548088358197375,5.131891453749711,30.26314867686891,0.2934357189343634,-0.3959113100537799,-0.4078240119789353,5.74259592789306,3.455807907403571,40.410909949097636,363.15811725422947,-51.689924777399646
2024-04-18 00:00:00-04:00,4.05884345862086,4.216468771119681,4.04899214082917,4.147507667541504,8011300,0.0,0.0,0.0,4.543540573120117,,4.509937816230149,5.093288168016056,33.17307088175298,0.286398901188914,-0.3796004258484089,-0.40217929475283004,5.659392893413774,3.42768825282646,44.79997970126916,365.07240013669036,-49.82267268218877
2024-04-19 00:00:00-04:00,4.117952791076628,4.1475076840877785,3.970179735298136,4.048992156982422,10637800,0.0,0.0,0.0,4.476057362556458,,4.466038229635127,5.052335383269639,33.49514392017866,0.2828804535719266,-0.37035409945463105,-0.3958142556931903,5.5360102753141796,3.4161044497987354,39.6551672511508,362.5189687365251,-54.31902408847535
2024-04-22 00:00:00-04:00,4.383944939209124,4.452906042906191,4.246023201574076,4.41349983215332,8846000,0.0,0.0,0.0,4.418918299674988,,4.461034572732098,5.027283008716059,46.28820656114001,0.2983614642154236,-0.3298117317597802,-0.3826137509065083,5.348927754704468,3.488908844645507,79.80767732341256,352.6230936961797,-7.586888930232845
2024-04-23 00:00:00-04:00,4.462757865027046,4.5021640760850214,4.18691391786213,4.216468811035156,13078000,0.0,0.0,0.0,4.356853461265564,,4.437742595427627,4.995486373512886,48.40183203461442,0.29484306909539054,-0.3100068045466333,-0.3680923616345333,5.150658392559902,3.5630485299712253,68.47825962279794,343.3068085925401,-11.116080426022748
2024-04-24 00:00:00-04:00,4.275578070881393,4.314984281416413,4.196765649811353,4.246023178100586,10031700,0.0,0.0,0.0,4.29577374458313,,4.419483603301242,4.966095659967306,46.44548762830029,0.2906209744802172,-0.28859966927702096,-0.35219382316303083,4.893483710777538,3.698063778388722,71.73909450393047,328.5692732575227,-12.300773796347995
2024-04-25 00:00:00-04:00,4.275578104204287,4.364241843719564,4.02928905156135,4.048992156982422,15414700,0.0,0.0,0.0,4.2450381994247435,,4.384198703651831,4.930130816712997,48.03921149923055,0.2885099095741329,-0.28425638641393647,-0.338606335813212,4.72989857540718,3.760177823442307,49.99998485205103,314.90380752136815,-29.969601431885035
2024-04-26 00:00:00-04:00,3.9800312519073486,4.108101678420191,3.930773485894546,3.9800312519073486,10314900,0.0,0.0,0.0,4.202183902263641,,4.345706565390452,4.892872010250031,46.88995381523663,0.28358413430237356,-0.2831152952717648,-0.32750812770492255,4.612476956533289,3.7918908479939937,42.391291212784985,299.1382441220379,-67.00531803945842
2024-04-29 00:00:00-04:00,3.9603280140227417,4.088398436283756,3.8913671438942594,3.920921802520752,11716700,0.0,0.0,0.0,4.162285077571869,,4.305250873688576,4.854756315829275,48.99999782189965,0.279362058767374,-0.2837101765755836,-0.3187485374790548,4.5116885191744585,3.812881635969279,35.869542533896464,256.13597234369234,-78.75531625159591
2024-04-30 00:00:00-04:00,4.147507822572131,4.344538883361668,4.0982498224951955,4.324835777282715,12169600,0.0,0.0,0.0,4.149478042125702,,4.307116102602303,4.833975118239214,54.66667326371015,0.2878062610964979,-0.24872202944997923,-0.3047432358732397,4.449559773077281,3.8493963111741234,80.43475940911517,206.10544177646958,43.26269018065899
2024-05-01 00:00:00-04:00,4.226320353165854,4.354390780779151,4.019437499254873,4.265726566314697,17856300,0.0,0.0,0.0,4.148492896556855,,4.303174242003483,4.811690861300997,58.57143383969738,0.29413943634769485,-0.22319048907893446,-0.2884326865143787,4.44681962710209,3.8501661660116193,73.9130370357678,183.0898147226604,29.746993924581986
2024-05-02 00:00:00-04:00,4.354390640320534,4.393796852198259,4.17706221711167,4.255875110626221,9126700,0.0,0.0,0.0,4.141596806049347,,4.2986695628246965,4.789894165196104,54.871796144700326,0.27091793373823136,-0.2014295352354143,-0.27103205625858584,4.421878707586463,3.8613149045122315,59.67743901800073,148.18923739064152,64.1479806015985
2024-05-03 00:00:00-04:00,4.216468842701828,4.354390582440566,4.157359055911846,4.28542947769165,10175200,0.0,0.0,0.0,4.149478042125702,,4.297408602335835,4.770111236274361,53.19148388385728,0.26177007884040837,-0.17972724826748898,-0.25277109466036646,4.436900553317448,3.8620555309339557,64.51609578063807,133.74457496917427,56.74995170086126
2024-05-06 00:00:00-04:00,4.07854691537415,4.098250022414252,3.999734487213741,4.039140701293945,12384000,0.0,0.0,0.0,4.146030008792877,,4.272811659379465,4.741445725098658,42.63959253671936,0.2603627030174874,-0.18032282613041328,-0.23828144095437584,4.4371729816837115,3.854887035902043,24.19356575182237,129.04787827232843,-50.00409791731445
2024-05-07 00:00:00-04:00,4.078546580234485,4.108101473245636,3.9997341585501993,4.048992156982422,10321600,0.0,0.0,0.0,4.150463211536407,,4.251495516294032,4.714290683211747,46.448094802815056,0.24699274007564848,-0.1779486148725935,-0.22621487573801938,4.432250057615548,3.8686763654572665,25.806451339368145,120.66552250865219,-51.73382277522598
2024-05-08 00:00:00-04:00,4.098250022414252,4.137656236494456,3.950476954493049,4.039140701293945,8463000,0.0,0.0,0.0,4.146522605419159,,4.2312712481987855,4.687814213332618,46.96132847849015,0.24840007234071246,-0.17484644451329512,-0.21594118949307453,4.432398318160995,3.860646892677323,24.19356575182237,114.06107597157767,-53.75275473358906
2024-05-09 00:00:00-04:00,3.9800311077485224,3.9800311077485224,3.6943358403427444,3.7041873931884766,9984400,0.0,0.0,0.0,4.136178457736969,,4.181072785816851,4.649240612542651,41.46340484428412,0.2603627089236809,-0.1971433391004549,-0.2121816194145506,4.469037217407424,3.803319698066515,1.2195108328542128,109.67471980077421,-152.71450584490907
2024-05-10 00:00:00-04:00,3.615523408956607,3.7534451484680176,3.615523408956607,3.7534451484680176,14637300,0.0,0.0,0.0,4.120415937900543,,4.140346344164581,4.6141113786573715,30.63581793484724,0.24136326989422674,-0.2084363747336173,-0.21143257047836395,4.494085573268633,3.746746302532454,15.555539535322842,122.52503587444816,-160.95172550981113
2024-05-13 00:00:00-04:00,3.7928514417022097,3.901218759967731,3.7140390174215048,3.842109441757202,7766300,0.0,0.0,0.0,4.104160857200623,4.673137092590332,4.111942829649593,4.583836792896581,38.271595347829,0.23221538306017922,-0.20783591629512133,-0.21071323964171543,4.497049726622972,3.7112719877782734,29.113936080977254,132.23419042704444,-104.08933823851937
2024-05-14 00:00:00-04:00,3.7928515130589737,3.8322579608202507,3.704187534075102,3.7140390872955322,5923600,0.0,0.0,0.0,4.073621022701263,4.625826478004456,4.074047235139682,4.549727078951442,34.30232500876234,0.23362275992282497,-0.2152134097115308,-0.2116132736556785,4.488619271987751,3.658622773414775,12.658234608210385,138.881774705019,-113.36195888572509
2024-05-15 00:00:00-04:00,3.6450780494762913,3.7928513410823634,3.5465622868593645,3.5859687328338623,13767200,0.0,0.0,0.0,4.04406635761261,4.575760526657104,4.027563568253414,4.511932634005654,35.75757006842751,0.22728963578459532,-0.22875736120894796,-0.2150420911663324,4.509208553443278,3.5789241617819414,4.6511848768511035,148.24182966451832,-127.10547381036659
2024-05-16 00:00:00-04:00,3.6056718826293945,3.6943358586811033,3.5564138832766745,3.6056718826293945,18103400,0.0,0.0,0.0,4.016974568367004,4.5315185642242435,3.987383407717793,4.476392996696781,38.124995367757684,0.22447490599022274,-0.23519003648723524,-0.219071680230513,4.5184476208687565,3.5155015158652523,6.9767686763802175,154.03941789650898,-115.66102684691799
2024-05-17 00:00:00-04:00,3.4874531206851076,3.5071562270826857,3.2707187154321926,3.2805702686309814,14662100,0.0,0.0,0.0,3.9785534739494324,4.484265217781067,3.9200678706619065,4.429497987753024,32.62031538823808,0.2343264684764874,-0.2634836853406135,-0.2279540812525331,4.5778951940838235,3.3792117538150417,0.8771921450769798,162.84726258802806,-152.39595385356748
2024-05-20 00:00:00-04:00,3.251015432772157,3.3396796416336483,3.152499906125548,3.2017576694488525,8619700,0.0,0.0,0.0,3.917966365814209,4.4346599292755124,3.851657375308282,4.381351308603841,12.98700196610369,0.2174380866670005,-0.28893545591159997,-0.2401503561843465,4.574442973330413,3.261489758298005,3.9682497793254954,193.6907546758986,-149.98238937441212
2024-05-21 00:00:00-04:00,3.2116092221135135,3.260866985436818,3.17220301145487,3.2017576694488525,10045200,0.0,0.0,0.0,3.867230808734894,4.388933157920837,3.7897621652264317,4.335092734519331,13.51350069700797,0.1998459932711198,-0.3055835900522692,-0.25323700295793106,4.580921962478942,3.1535396549908454,3.9682497793254954,242.8995789147281,-131.3442480854061
2024-05-22 00:00:00-04:00,3.3002732035058413,3.5071560448077945,3.29042165081906,3.467749834060669,13726000,0.0,0.0,0.0,3.828317141532898,4.345617341995239,3.759094324163026,4.301079287442521,27.011483141919825,0.2061791175762879,-0.293925817742708,-0.26137476591488645,4.539913193275481,3.1167210897903144,26.22950108088642,270.1811041128616,-81.31680286392003
2024-05-23 00:00:00-04:00,3.477601409226477,3.654929593614326,3.4283436454741705,3.6352264881134033,19430000,0.0,0.0,0.0,3.807628858089447,4.310693116188049,3.747297387396395,4.274967412959026,32.446813920003805,0.2082901476913904,-0.26808269247325844,-0.26271635122656084,4.516264152250636,3.0989935639282575,48.99999798073575,283.10219699167044,-46.84399283703152
2024-05-24 00:00:00-04:00,3.5071561336517334,3.546562345397105,3.4578983689700196,3.5071561336517334,8361300,0.0,0.0,0.0,3.783985102176666,4.2706864547729495,3.7244267918016654,4.2448571667116815,34.65908989342036,0.20054965688178145,-0.25499659476937,-0.2611723999351227,4.4999180061904225,3.06805219816291,35.99999478188183,288.3628709839531,-54.86799581577669
2024-05-28 00:00:00-04:00,3.329828215070023,3.3987890863342067,3.280570215001769,3.3101248741149902,12110200,0.0,0.0,0.0,3.753445255756378,4.228290576934814,3.684969466307696,4.208200998374556,30.769234587942407,0.20899384287853343,-0.257555603371598,-0.26044904062241775,4.4963836389683225,3.010506872544433,15.999995445435236,298.2018022028289,-79.68897821751607
2024-05-29 00:00:00-04:00,3.4086405179399804,3.4776013867474505,3.3495312018192918,3.467749834060669,10474000,0.0,0.0,0.0,3.710590958595276,4.1869140100479125,3.6642818822841696,4.179163697813228,36.19047498316584,0.20758650220932298,-0.24405134717116272,-0.25716950193216676,4.412498551271691,3.0086833659188605,38.09523161384671,307.75264633431743,-54.995368826064706
2024-05-30 00:00:00-04:00,3.4480469337678032,3.457898487040529,3.3298282944950945,3.398789167404175,10141900,0.0,0.0,0.0,3.66724408864975,4.138838386535644,3.6389968618194084,4.148560775052088,41.53006165459014,0.19280912211034965,-0.23619101333235237,-0.2529738042122039,4.330833779168043,3.0036543981314567,32.89475882899835,315.28778821233675,-56.4107425383844
2024-05-31 00:00:00-04:00,3.3298282417222516,3.497304644704336,3.290421794376325,3.4283437728881836,9701000,0.0,0.0,0.0,3.625867521762848,4.102190570831299,3.6189346628735777,4.120316971045661,40.883984253514036,0.1977349157401068,-0.22498336429373555,-0.24737571622851023,4.235960705769022,3.0157743377566737,36.842115748400616,304.12539400746266,-49.74514764923781
2024-06-03 00:00:00-04:00,3.418492262960545,3.4973046888890007,3.3987891564784314,3.448046922683716,13705000,0.0,0.0,0.0,3.5839983940124513,4.063178381919861,3.6026596399983526,4.09395343973735,38.50574664682733,0.19140175787327415,-0.21206676846162864,-0.24031392667513393,4.113059679316887,3.054937108708016,43.47826620324576,300.06266429999766,-35.704405723172464
2024-06-04 00:00:00-04:00,3.5761172485478676,3.7632967548336462,3.5564139077434986,3.723890542984009,13828400,0.0,0.0,0.0,3.5682358860969545,4.026530570983887,3.6142054402827006,4.079441169276435,50.26454741903645,0.2040680381924049,-0.17752559382891064,-0.22775626010588929,4.057488574546883,3.078983197647026,89.23078885534076,293.40853046077456,30.5970787563568
2024-06-05 00:00:00-04:00,3.6746328075572894,3.743593678845622,3.556413936183453,3.5761172771453857,10914700,0.0,0.0,0.0,3.5445921421051025,3.9888976049423217,3.610577996174385,4.0597029774281586,49.73822268152217,0.19984594450948848,-0.16022851703166952,-0.21425071149104535,3.9786073999544467,3.1105768842557584,69.35487174104361,284.2275187039418,23.78329334384428
2024-06-06 00:00:00-04:00,3.556413825456474,3.5662653781909412,3.3495312180326513,3.369234323501587,10290600,0.0,0.0,0.0,3.5110968232154844,3.946929941177368,3.5875928844912615,4.032625775313391,44.28571214548132,0.20617909334579604,-0.16135419371160786,-0.20367140793515787,3.8834258425739097,3.1387678038570592,35.48387943298262,279.0515287168977,-33.29477502431411
2024-06-07 00:00:00-04:00,3.6155234369968294,3.8913671530385057,3.5958203311995347,3.871664047241211,11612100,0.0,0.0,0.0,3.5194706559181212,3.9230891609191896,3.6146472809436374,4.026313550683109,63.157896971476994,0.21954906922720438,-0.1203174758980099,-0.18700062152772828,3.916779922164381,3.1221613896718616,97.3333361467008,267.62755842846286,99.32152023091132
2024-06-10 00:00:00-04:00,3.8224063966072213,3.9209219285282093,3.7632968425750732,3.7632968425750732,10991500,0.0,0.0,0.0,3.519963240623474,3.901612753868103,3.6288043820513933,4.01599916997299,62.33766669160113,0.2174380228304212,-0.09543973922655802,-0.16868844506749425,3.918516385810113,3.1214100954368353,78.94736163882764,233.27580467459305,103.94466095916663
2024-06-11 00:00:00-04:00,3.8421093446595584,3.930773319734639,3.8322577918734386,3.8519608974456787,7767100,0.0,0.0,0.0,3.520455813407898,3.8842740058898926,3.650057383517516,4.009566296540546,63.750004285610856,0.22306748734310822,-0.06778808658287572,-0.14850837337057055,3.9207060803732854,3.1202055464425107,87.87879945277412,180.90625995389456,119.87824055466018
2024-06-12 00:00:00-04:00,3.6549297472226225,3.861812598556666,3.595820428235626,3.8125545978546143,14310100,0.0,0.0,0.0,3.525381588935852,3.8689055681228637,3.6655333086924777,4.001840347572471,58.06451900711713,0.2202527584118295,-0.048494695030754986,-0.12850563770260745,3.93789972573216,3.112863452139544,81.81818557624486,152.68323200263265,79.71153902269869
2024-06-13 00:00:00-04:00,3.8716640327222884,4.019437325647843,3.753445163502297,3.970179796218872,9539600,0.0,0.0,0.0,3.5445921421051025,3.862600574493408,3.694547259885468,4.00059875732331,57.870375350019536,0.22306748798364312,-0.020252053973332185,-0.1068549209567524,4.002299701871129,3.0868845823390756,93.33337095138808,137.61997246216055,118.80867424980794
2024-06-14 00:00:00-04:00,3.881515547196672,4.019437285896507,3.881515547196672,3.9012186527252197,9928800,0.0,0.0,0.0,3.559369480609894,3.8527490091323853,3.71423024967973,3.9967014983194633,59.523810072587146,0.22025274652338966,-0.0033950098455188815,-0.0861629387345057,4.043690239367532,3.0750487218522564,84.0000087675778,124.98703051277853,110.90497638087894
2024-06-17 00:00:00-04:00,3.950476783896745,4.078546739247308,3.9307734428279435,3.9603281021118164,7853600,0.0,0.0,0.0,3.5933573722839354,3.8493994760513304,3.7376681403875476,3.995275090625046,66.836736961785,0.21673432994282707,0.014566049292245697,-0.06601714112915542,4.090533951616451,3.0961807929514196,85.00001327139263,108.72706141779874,110.98674335641616
2024-06-18 00:00:00-04:00,3.9997342903186124,4.019437396388788,3.7928514417022097,3.842109441757202,11508100,0.0,0.0,0.0,3.625374960899353,3.8440796375274657,3.7476149309941813,3.989268594591013,59.89583950440195,0.22095643294669268,0.019041560904174304,-0.04900540072248948,4.098250011184755,3.1524999106139515,70.00002359666323,94.90718771436453,75.02960285974953
2024-06-20 00:00:00-04:00,3.753445221609741,3.8027029866808233,3.605671926396494,3.6253750324249268,10052400,0.0,0.0,0.0,3.6465558290481566,3.837380576133728,3.7359730358923477,3.974998258819794,55.55555295747833,0.22799328836063082,0.005041663435114696,-0.03819598789096865,4.075441084096491,3.2176705739998215,42.50001731685247,83.47110055154037,10.618519438259478
2024-06-21 00:00:00-04:00,3.6647812583882886,3.8322578951450317,3.6647812583882886,3.792851448059082,8953100,0.0,0.0,0.0,3.662810909748077,3.8308785486221315,3.7413900275272747,3.9678552466330994,58.37103666081898,0.22799328924578038,0.007375569930910597,-0.0290816763265928,4.087787303102867,3.237834516393287,60.81080815505658,77.80336154813962,32.627038612661416
2024-06-24 00:00:00-04:00,3.704187332477883,3.8125544120048303,3.6746326744250792,3.7829997539520264,7333500,0.0,0.0,0.0,3.6701995730400085,3.8283171367645266,3.7453528586153464,3.9606060116259987,57.72726472691271,0.23080801818643623,0.008334186944080724,-0.021598503672458094,4.098283689679754,3.2421154564002634,59.45943855861216,69.25054238127477,27.611436316129637
2024-06-25 00:00:00-04:00,3.819999933242798,3.9000000953674316,3.819999933242798,3.880000114440918,7992600,0.057,0.0,0.0,3.688841772079468,3.8245432281494143,3.7581764067892105,3.9574449960501132,53.92530817252027,0.21664734027682728,0.016728184164976678,-0.01393316610497114,4.119495748262416,3.25818779589652,72.76510320718829,67.52811179324904,56.69650964664043
2024-06-26 00:00:00-04:00,4.0,4.03000020980835,3.890000104904175,3.9100000858306885,6603900,0.0,0.0,0.0,3.7188355326652527,3.8193990087509153,3.7726358047931607,3.955584411335626,58.923875917618275,0.21399165118434604,0.025507203247597587,-0.006045092234457395,4.1210505894815554,3.3166204758489504,76.88023800428914,65.06421824881322,75.08434754266702
2024-06-27 00:00:00-04:00,3.819999933242798,3.819999933242798,3.7300000190734863,3.799999952316284,7146500,0.0,0.0,0.0,3.7354480385780335,3.8089022922515867,3.7752419140810773,3.9494830600015343,62.14214593354556,0.21066408030180803,0.023319732296962492,-0.00017212732817341759,4.121102547060422,3.3497935300956447,42.29717241749548,61.97349735721788,16.645828172329164
2024-06-28 00:00:00-04:00,3.759999990463257,3.9100000858306885,3.7200000286102295,3.8499999046325684,8063200,0.0,0.0,0.0,3.758008575439453,3.8023610496520996,3.782361722705029,3.945581759790987,49.180267233639626,0.1869403108506323,0.0253287500298498,0.004928048143431226,4.112251438189016,3.4037657126898897,52.65498701826328,64.80313358919507,26.83779996263157
